Año;Time End;Sexo;País;En caso de ser Español, ¿cuál  es su provincia de procedencia?;Con quién viaja (sólo una opción);Duración de la estancia en Madrid;Con quién viaja (sólo una opción) - Observaciones;Número de informadores turísticos que están atendiendo;¿Ha buscado información sobre la ciudad de Madrid antes de venir? ¿A través de qué medio? - Observaciones;Oferta de idiomas;Satisfacción con la infromación facilitada sobre Visitas Guiadas;Observaciones;¿Cómo ha localizado los SAIT?;¿Cuál es el motivo de su visita a la Ciudad de Madrid? - Observaciones;Trato y amabilidad;Conocimiento del idioma utilizado por parte del personal;Satisfacción con la información facilitada;Utilidad de la información facilitada;Tiempo de espera para ser atendido;Orden y limpieza;Localización de las instalaciones;¿Cuál es su nivel global de satisfacción con el Servicio de Atención e Información Turística?;Horario de atención al público;¿Volvería a utilizar este servicio?;Mobiliario (sólo Centros de Turismo);Iluminación (sólo Centros de Turismo);Contenido de los folletos;¿ En qué medio de transporte ha llegado a Madrid? - Observaciones;Plano de la ciudad;¿Ha buscado información sobre la ciudad de Madrid antes de venir? ¿A través de qué medio?;Ruido ambiental;Disponibilidad de folletos en el idioma del usuario;Edad;¿Cómo ha localizado los SAIT? - Observaciones;¿Cuál es el motivo de su visita a la Ciudad de Madrid?;Claridad del lenguaje utilizado;Adecuación de los folletos a la información solicitada;Distribución del espacio (sólo Centros de Turismo;Satisfacción con el Horario de atención al público;¿Qué instalaciones del Servicio de Atención e Información Turística ha visitado? (Seleccione todas las opciones que correspondan);¿ En qué medio de transporte ha llegado a Madrid?;Aspecto del personal de atención (vestimenta, aseo, identificación);Señalización informativa
2023;44998;Hombre;Argentina;;En familia;De 4 a 7 noches;;10;comentarios de familiares;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;10;10;10;Sí;NS/NC;NS/NC;NS/NC;;8;Otros (Indicar);6;NS/NC;45-64;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;;Avión;10;9
2023;44998;Mujer;España;;Con amigos;3 noches;;10;esmadrid;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;8;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;4
2023;44998;Hombre;Estados Unidos;;Con amigos;3 noches;;10;tiktok y redes sociales;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;9;10;Sí;10;8;10;;10;Otros (Indicar);8;10;15-24;;Ocio, recreo y vacaciones;10;10;9;10;PIT del Aeropuerto T-2;Avión;10;10
2023;44998;Mujer;Brasil;;Con amigos;3 noches;;10;instagram;10;NS/NC;genial;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Otros (Indicar);9;10;25-44;;Cultura;10;10;10;10;PIT Palacio Real;Avión;10;10
2023;44998;Mujer;España;Madrid;En familia;Residente;;10;;10;8;Hacen falta publicaciones en español y que vuelvan las visitas guiadas para público general;Los había visto anteriormente;;10;10;10;10;10;10;10;8;10;Sí;10;10;NS/NC;;NS/NC;No ha buscado información;10;1;45-64;;Residente;10;NS/NC;10;10;Centro de Turismo de la Plaza Mayor;Residente;10;10
2023;44998;Mujer;Reino Unido;;En pareja;3 noches;;4;Redes sociales;6;9;;Los ha encontrado en su recorrido;;9;9;8;9;2;8;8;9;9;Sí;7;6;7;;8;Internet/web (Indicar páginas);7;7;+65;;Cultura;8;7;7;10;Centro de Turismo de la Plaza Mayor;Avión;9;6
2023;44998;Mujer;España;Pontevedra;Con amigos;3 noches;;10;viví en Madrid muchos años;10;NS/NC;Veníamos a por un plano pero nos hemos encontrado con una trabajadora muy amable, educada y con una sonrisa que no pierda nunca. Muchas gracias.;Los había visto anteriormente;la nariz;10;10;10;10;10;10;10;10;10;Sí;9;10;10;;10;Otros (Indicar);9;10;+65;;Ver un espectáculo en particular (Indicar cuál);10;10;9;10;PIT Palacio Real;Autobús;10;10
2023;44998;Hombre;Grecia;;Con amigos;2 noches;;10;;10;10;;Otros;;10;10;10;10;10;10;9;10;10;Sí;10;9;8;;10;No ha buscado información;10;10;25-44;internet;Noche;10;10;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
2023;44998;Mujer;España;Valladolid;En pareja;2 noches;;10;;6;NS/NC;podrían poner baño;Tenía información previa de su ubicación;;10;10;10;10;10;10;10;NS/NC;10;Sí;10;10;NS/NC;;7;No ha buscado información;NS/NC;5;45-64;hotel;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;NS/NC;Centro de Turismo de la Plaza Mayor;Coche particular;8;10
2023;44998;Mujer;España;Barcelona;En familia;3 noches;;10;Redes;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;Otros (Indicar);8;10;45-64;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT del Paseo del Prado;Tren;10;7
2023;44998;Mujer;España;Barcelona;En pareja;3 noches;;2;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;9;9;10;9;10;8;9;9;8;Sí;8;8;9;;9;No ha buscado información;6;10;+65;;Ocio, recreo y vacaciones;10;10;7;8;PIT de Atocha;Tren;8;8
2023;44998;Mujer;España;;En pareja;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Ocio, recreo y vacaciones;10;10;10;10;Centro de Turismo de la Plaza Mayor;Tren;10;6
2023;44998;Mujer;España;Madrid;Residente;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;NS/NC;No ha buscado información;7;10;+65;;Residente;10;10;NS/NC;10;PIT Palacio Real;Residente;10;7
2023;44998;Hombre;España;Granada;En pareja;2 noches;;1;tripadvisor;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;9;9;10;9;10;9;10;Sí;NS/NC;NS/NC;10;;10;Internet/web (Indicar páginas);7;9;25-44;;Ocio, recreo y vacaciones;10;9;NS/NC;10;PIT Cuesta de Moyano;Tren;10;9
2023;44998;Mujer;Andorra;;En familia;De 4 a 7 noches;;10;boca oreja;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Otros (Indicar);8;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Estadio Santiago Bernabéu;Coche particular;10;10
2023;44998;Mujer;España;Cádiz;En pareja;2 noches;;10;no se acuerda;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;9;10;10;Sí;9;10;10;;10;Internet/web (Indicar páginas);10;10;25-44;;Ocio, recreo y vacaciones;10;10;8;10;Centro de Turismo de la Plaza Mayor;Tren;10;8
2023;44998;Hombre;España;Madrid;Sólo;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;10;9;9;9;10;8;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;8;9;45-64;;Ocio, recreo y vacaciones;9;10;NS/NC;9;PIT Cuesta de Moyano;Residente;10;10
2023;44998;Mujer;Corea del Sur;;Con amigos;3 noches;;10;esmadrid;9;9;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;9;10;10;Sí;9;7;10;;10;Internet/web (Indicar páginas);6;10;15-24;;Ocio, recreo y vacaciones;10;10;8;10;PIT de Atocha;Avión;10;8
2023;44998;Mujer;Estados Unidos;;Sólo;3 noches;;10;booking;7;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;NS/NC;10;Sí;10;10;NS/NC;;NS/NC;Internet/web (Indicar páginas);10;NS/NC;45-64;;Ocio, recreo y vacaciones;10;NS/NC;7;10;Centro de Turismo de la Plaza Mayor;Avión;10;6
2023;44998;Mujer;Estados Unidos;;En familia;3 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;10;10;10;Sí;10;10;10;;10;No ha buscado información;8;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Callao;Avión;10;10
2023;44998;Mujer;Rumanía;;En familia;De 1 a 2 semanas;;10;conocia;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Otros (Indicar);10;10;25-44;;Familia;10;10;10;10;PIT de Estadio Santiago Bernabéu;Avión;10;10
2023;44998;Hombre;Venezuela;;En pareja;De 4 a 7 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;25-44;;Familia;10;10;10;10;PIT de Estadio Santiago Bernabéu;Avión;10;10
2023;44998;Hombre;Italia;;Con amigos;De 4 a 7 noches;;9;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;9;9;Sí;NS/NC;NS/NC;NS/NC;;10;No ha buscado información;5;5;25-44;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;PIT del Paseo del Prado;Avión;10;9
2023;44998;Mujer;China;;En pareja;3 noches;;NS/NC;;10;NS/NC;no hay baño;Los ha encontrado en su recorrido;;8;10;NS/NC;NS/NC;NS/NC;10;10;10;NS/NC;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;7;10;25-44;;Ocio, recreo y vacaciones;10;10;6;10;Centro de Turismo de la Plaza Mayor;Avión;NS/NC;6
2023;44998;Mujer;Alemania;;En pareja;De 4 a 7 noches;;10;;7;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;8;8;10;8;Sí;7;6;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;45-64;;Cultura;10;10;6;10;Centro de Turismo de la Plaza Mayor;Avión;10;9
2023;44998;Hombre;México;;En pareja;De 4 a 7 noches;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;9;10;10;Sí;NS/NC;NS/NC;10;;10;Guías turísticas publicadas sobre la ciudad;8;10;25-44;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT Palacio Real;Avión;10;9
2023;44998;Mujer;Estados Unidos;;En familia;De 4 a 7 noches;;10;boca oreja;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Otros (Indicar);9;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Estadio Santiago Bernabéu;Avión;10;10
2023;44998;Hombre;Argentina;;Con amigos;De 4 a 7 noches;;10;blog de viajes;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Internet/web (Indicar páginas);8;10;25-44;;Ocio, recreo y vacaciones;10;10;7;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
2023;44998;Hombre;Egipto;;Otras formas (Indicar);3 noches;companeros;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;NS/NC;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;NS/NC;10;25-44;;Negocios;10;10;NS/NC;10;PIT Palacio Real;Avión;10;NS/NC
2023;44998;Mujer;Italia;;En pareja;3 noches;;5;;6;8;;Los había visto anteriormente;;10;8;9;9;1;8;8;9;10;Sí;8;9;8;;9;Guías turísticas publicadas sobre la ciudad;9;8;45-64;;Ocio, recreo y vacaciones;8;9;7;8;PIT del Paseo del Prado;Avión;10;8
2023;44998;Mujer;Argentina;;Sólo;De 4 a 7 noches;;4;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;7;9;8;8;10;Sí;10;9;10;;4;Guías turísticas publicadas sobre la ciudad;7;10;+65;;Ocio, recreo y vacaciones;10;10;10;10;PIT del Aeropuerto T-2;Avión;10;10
2023;44998;Mujer;Brasil;;En pareja;3 noches;;10;;7;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;6;6;NS/NC;10;Sí;6;NS/NC;NS/NC;;6;No ha buscado información;10;NS/NC;45-64;;Ocio, recreo y vacaciones;10;NS/NC;6;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
2023;44998;Mujer;Francia;;En pareja;De 4 a 7 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Familia;10;10;10;10;PIT de Estadio Santiago Bernabéu;Avión;10;10
2023;44998;Mujer;España;Guipúzcoa;En pareja;De 4 a 7 noches;;5;Conocidos;6;8;;Tenía información previa de su ubicación;;9;10;8;9;1;9;10;9;10;Sí;8;8;8;;9;Otros (Indicar);3;8;45-64;Conocidos;Cultura;10;8;8;10;Centro de Turismo de la Plaza Mayor;Tren;9;9
2023;44998;Hombre;España;Navarra;Sólo;1 noche;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;8;10;Sí;9;10;10;;10;No ha buscado información;9;10;45-64;;Negocios;10;10;10;10;PIT del Aeropuerto T-2;Avión;10;7
2023;44998;Hombre;México;;Con amigos;De 4 a 7 noches;;10;boca;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Otros (Indicar);10;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Estadio Santiago Bernabéu;Avión;10;10
2023;44998;Hombre;España;Madrid;Sólo;Residente;;5;;6;9;;Los había visto anteriormente;Residente;10;10;9;9;1;9;8;8;10;Sí;8;9;8;;9;No ha buscado información;5;7;45-64;;Otros (Indicar cuál);10;8;7;10;PIT Cuesta de Moyano;Residente;8;8
2023;44998;Mujer;Argentina;;En pareja;De 2 semanas a 1 mes;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;9;7;10;8;10;10;Sí;9;7;7;;10;No ha buscado información;9;9;25-44;;Estudios;10;9;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
2023;44998;Mujer;Francia;;En pareja;3 noches;;5;Blogs, Youtube;6;9;;Los ha encontrado en su recorrido;;10;9;8;8;1;9;8;8;9;Sí;7;9;8;;9;Internet/web (Indicar páginas);5;7;45-64;;Cultura;9;8;8;9;PIT del Aeropuerto T-2;Avión;9;9
2023;44998;Hombre;Bélgica;;En pareja;3 noches;;5;;6;10;;Los ha encontrado en su recorrido;;10;9;9;10;1;9;9;10;10;Sí;8;8;9;;9;Guías turísticas publicadas sobre la ciudad;4;8;25-44;;Ocio, recreo y vacaciones;9;8;8;10;Centro de Turismo de la Plaza Mayor;Avión;9;7
2023;44998;Hombre;España;Soria;En pareja;2 noches;;10;instagram;10;NS/NC;Muy majas las informadoras xxx y xxx y muy buena información;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Internet/web (Indicar páginas);10;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT Palacio Real;Coche particular;10;10
2023;44998;Mujer;España;Barcelona;En pareja;3 noches;;10;;10;10;buena atencion;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT del Aeropuerto T-4;Avión;10;10
2023;44998;Hombre;España;Las Palmas;En pareja;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;6;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT del Aeropuerto T-4;Avión;10;10
2023;44998;Mujer;Argentina;;Con amigos;3 noches;;10;;9;10;;Los ha encontrado en su recorrido;;10;10;10;10;9;10;10;9;10;Sí;10;10;9;;9;Guías turísticas publicadas sobre la ciudad;10;9;15-24;;Ocio, recreo y vacaciones;10;9;10;10;PIT del Aeropuerto T-4;Avión;10;10
2023;44998;Mujer;Colombia;;Con amigos;3 noches;;9;;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;Guías turísticas publicadas sobre la ciudad;9;9;25-44;;Ocio, recreo y vacaciones;9;9;9;9;PIT del Aeropuerto T-4;Avión;9;9
2023;44998;Hombre;Francia;;En pareja;2 noches;;9;;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;Guías turísticas publicadas sobre la ciudad;9;9;15-24;;Ocio, recreo y vacaciones;9;9;9;9;PIT del Aeropuerto T-4;Avión;9;9
2023;44998;Mujer;Reino Unido;;En pareja;3 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;9;10;10;Sí;9;9;10;;10;Guías turísticas publicadas sobre la ciudad;8;10;25-44;;Ocio, recreo y vacaciones;10;10;9;9;PIT del Aeropuerto T-4;Avión;10;9
2023;44999;Hombre;Alemania;;En pareja;3 noches;;9;;9;9;;Los ha encontrado en su recorrido;;9;8;9;9;9;8;10;9;8;Sí;9;8;9;;9;Guías turísticas publicadas sobre la ciudad;9;9;25-44;;Ocio, recreo y vacaciones;9;9;8;8;Centro de Turismo de la Plaza Mayor;Avión;9;8
2023;44999;Mujer;España;Madrid;Residente;Residente;;9;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;9;9;;8;No ha buscado información;7;8;+65;;Residente;10;9;9;10;PIT de Callao;Autobús;10;8
2023;44999;Hombre;Argentina;;En pareja;3 noches;;9;esmadrid.com;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;8;9;8;Sí;9;9;9;;9;Internet/web (Indicar páginas);9;9;25-44;;Ocio, recreo y vacaciones;9;9;9;9;Centro de Turismo de la Plaza Mayor;Avión;9;9
2023;44999;Mujer;Francia;;En pareja;De 4 a 7 noches;;9;;9;9;;Los ha encontrado en su recorrido;;9;8;8;9;8;10;10;9;9;Sí;8;9;9;;9;No ha buscado información;10;9;45-64;;Ocio, recreo y vacaciones;8;9;7;10;Centro de Turismo de la Plaza Mayor;Autobús;9;7
2023;44999;Hombre;Estados Unidos;;En familia;De 1 a 2 semanas;;9;esmadrid.com;8;9;;Tenía información previa de su ubicación;;8;8;8;8;9;10;10;10;9;Sí;10;10;9;;9;Internet/web (Indicar páginas);10;9;25-44;recomendación amigo;Ocio, recreo y vacaciones;8;9;10;8;Centro de Turismo de la Plaza Mayor;Avión;9;9
2023;44999;Hombre;México;;Sólo;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;10;10;45-64;;Negocios;10;10;NS/NC;10;Centro de Turismo de la Plaza Mayor;Avión;NS/NC;NS/NC
2023;44999;Hombre;Grecia;;En pareja;3 noches;;9;IG Visita Madrid;9;9;;Los había visto anteriormente;;9;9;9;9;9;9;10;9;8;Sí;10;8;9;;9;Otros (Indicar);8;8;25-44;;Cultura;9;9;9;8;Centro de Turismo de la Plaza Mayor;Avión;9;10
2023;44999;Mujer;España;Madrid;Residente;Residente;;9;;10;9;;Los había visto anteriormente;;9;9;9;9;10;10;10;10;9;Sí;10;10;8;;10;No ha buscado información;8;10;45-64;;Residente;9;8;10;10;PIT de Callao;Residente;9;10
2023;44999;Hombre;Países Bajos;;Sólo;De 4 a 7 noches;;9;;9;NS/NC;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;9;9;9;Sí;8;9;9;;9;No ha buscado información;9;8;+65;;Cultura;9;8;9;9;Centro de Turismo de la Plaza Mayor;Avión;9;8
2023;44999;Mujer;España;Barcelona;En pareja;3 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;Centro de Turismo de la Plaza Mayor;Tren;10;10
2023;44999;Mujer;España;Madrid;Con amigos;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Correo postal o electrónico;10;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT de CentroCentro;Residente;10;10
2023;44999;Mujer;España;Madrid;Con amigos;Residente;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Residente;10;10;10;10;PIT de Atocha;Residente;10;10
2023;44999;Mujer;España;Madrid;En pareja;Residente;;9;;9;7;Nos indica que la programación en algunas ocasiones como Navidad o Semana Santa siempre sale muy tarde y no se pueden organizar cuando reciben visitas de familiares o amigos.;Los había visto anteriormente;;10;10;10;10;9;8;8;7;9;Sí;8;8;8;;9;Guías turísticas publicadas sobre la ciudad;8;10;+65;;Residente;10;6;8;10;PIT de CentroCentro;Residente;10;8
2023;44999;Hombre;España;Madrid;Residente;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;9;9;10;Sí;8;9;10;;10;No ha buscado información;7;10;45-64;;Residente;10;10;9;10;PIT Cuesta de Moyano;Residente;10;9
2023;44999;Hombre;España;Santa Cruz de Tenerife;En pareja;De 4 a 7 noches;;9;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;9;9;9;10;10;Sí;8;8;10;;9;Guías turísticas publicadas sobre la ciudad;8;10;+65;;Ocio, recreo y vacaciones;10;10;8;10;PIT del Aeropuerto T-2;Avión;10;9
2023;44999;Mujer;Italia;;En pareja;3 noches;;9;;8;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;9;9;8;10;9;9;Sí;9;7;8;;9;Guías turísticas publicadas sobre la ciudad;8;8;45-64;;Ocio, recreo y vacaciones;10;8;9;9;PIT del Aeropuerto T-2;Avión;9;9
2023;44999;Mujer;Paraguay;;En pareja;Excursionista;;9;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;9;9;10;10;9;Sí;9;9;10;;10;No ha buscado información;9;10;25-44;;Tránsito;10;10;9;9;PIT del Aeropuerto T-2;Avión;10;10
2023;44999;Mujer;Estados Unidos;;Grupo Organizado;3 noches;;9;google;10;NS/NC;;Los ha encontrado en su recorrido;;9;9;8;10;10;7;8;9;8;Sí;NS/NC;NS/NC;10;;10;Guías turísticas publicadas sobre la ciudad;7;9;+65;;Ocio, recreo y vacaciones;9;9;NS/NC;8;PIT del Paseo del Prado;Avión;8;6
2023;44999;Mujer;México;;Con amigos;De 4 a 7 noches;;9;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;No ha buscado información;9;9;25-44;;Ocio, recreo y vacaciones;9;9;9;9;PIT del Aeropuerto T-2;Avión;9;9
2023;44999;Mujer;España;Madrid;Residente;Residente;;10;;10;9;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;9;10;10;Sí;8;10;9;;8;No ha buscado información;9;10;45-64;;Residente;10;9;10;10;PIT de CentroCentro;Residente;10;9
2023;44999;Mujer;España;Madrid;Residente;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;9;10;9;10;Sí;NS/NC;NS/NC;8;;10;No ha buscado información;6;9;+65;;Residente;10;9;NS/NC;10;PIT del Paseo del Prado;Residente;10;10
2023;44999;Mujer;Polonia;;Con amigos;2 noches;;9;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;9;9;9;9;9;Sí;8;8;10;;9;No ha buscado información;8;8;25-44;;Ocio, recreo y vacaciones;10;10;8;9;PIT del Aeropuerto T-2;Avión;10;9
2023;44999;Hombre;España;Madrid;Residente;Residente;;10;;10;7;;Los había visto anteriormente;;10;10;10;10;10;9;10;10;10;Sí;9;NS/NC;9;;10;No ha buscado información;8;8;+65;;Residente;10;9;9;10;PIT Cuesta de Moyano;Residente;10;9
2023;44999;Mujer;México;;En familia;De 4 a 7 noches;;8;;8;NS/NC;;Los había visto anteriormente;;8;9;8;7;9;8;8;8;8;No;NS/NC;NS/NC;8;;8;Guías turísticas publicadas sobre la ciudad;7;8;+65;;Familia;8;8;8;8;;Avión;8;7
2023;44999;Mujer;España;Madrid;Residente;Residente;;9;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;9;10;10;9;10;Sí;10;10;9;;9;No ha buscado información;6;10;+65;;Residente;10;9;10;10;PIT Cuesta de Moyano;Residente;10;10
2023;44999;Hombre;España;Madrid;Residente;Residente;;9;;9;10;;Los había visto anteriormente;;10;10;9;9;9;8;9;9;9;Sí;9;9;9;;9;No ha buscado información;9;9;25-44;;Residente;10;9;8;9;Centro de Turismo de la Plaza Mayor;Residente;9;9
2023;44999;Mujer;Francia;;Con amigos;3 noches;;10;Instagram;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Internet/web (Indicar páginas);10;4;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT del Aeropuerto T-4;Avión;10;10
2023;44999;Mujer;España;Madrid;Residente;Residente;;9;;9;5;Le gustaría que hubiera visitas guiadas para personas sin discapacidad.;Los había visto anteriormente;;10;10;10;10;9;9;10;7;9;Sí;9;9;7;;9;Guías turísticas publicadas sobre la ciudad;9;7;+65;;Residente;10;7;9;9;PIT del Paseo del Prado;Residente;10;9
2023;44999;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;2;9;9;9;10;8;10;9;10;Sí;8;9;9;;9;No ha buscado información;6;9;25-44;;Residente;9;9;9;9;PIT de Callao;Residente;10;10
2023;44999;Hombre;Colombia;;En pareja;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT del Aeropuerto T-4;Avión;10;10
2023;44999;Hombre;México;;Sólo;De 3 meses a 1 año;;10;Google;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Internet/web (Indicar páginas);10;10;15-24;;Estudios;10;10;10;10;PIT del Aeropuerto T-4;Avión;10;10
2023;44999;Mujer;Bélgica;;En pareja;De 4 a 7 noches;;8;;9;NS/NC;;Los ha encontrado en su recorrido;;9;9;9;9;8;9;9;9;9;Sí;9;7;9;;9;Guías turísticas publicadas sobre la ciudad;7;8;45-64;;Ocio, recreo y vacaciones;9;9;9;9;PIT del Aeropuerto T-2;Avión;9;9
2023;44999;Hombre;España;Madrid;Residente;Residente;;9;;9;10;;Los había visto anteriormente;;10;9;9;9;9;8;9;8;9;Sí;9;9;8;;8;No ha buscado información;5;6;45-64;;Residente;9;8;8;9;PIT Palacio Real;Residente;10;9
2023;44999;Mujer;Costa Rica;;En pareja;2 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT del Aeropuerto T-4;Avión;10;10
2023;44999;Hombre;España;Madrid;Residente;Residente;;9;;9;10;;Los había visto anteriormente;;10;10;10;9;9;8;9;8;9;Sí;9;9;9;;8;No ha buscado información;9;2;45-64;;Residente;10;8;8;9;PIT Cuesta de Moyano;Residente;10;9
2023;44999;Mujer;España;La Coruña;En pareja;De 1 a 2 semanas;;10;;10;NS/NC;;Los había visto anteriormente;visira a familiares;10;10;10;10;10;5;10;9;10;Sí;NS/NC;NS/NC;7;;6;No ha buscado información;3;10;45-64;;Otros (Indicar cuál);10;10;NS/NC;10;PIT de Atocha;Coche particular;10;6
2023;44999;Mujer;España;Madrid;Residente;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;4;10;9;10;Sí;NS/NC;NS/NC;9;;5;No ha buscado información;3;10;+65;;Residente;10;10;NS/NC;10;PIT Cuesta de Moyano;Residente;10;8
